Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20201C14,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,17-04-2020,17.0,0,8.0,NA,True,0,07-05-2020,06-05-2020,36.0,12.0,4.6,4.0,8.0,6.0,6,50.0,15.0,6.0,0,6,11.72,6,3,j215563,z628349,"01103fd2fb, z628349, j215563",NA,NA,NA,0,"FON, faceplate, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C140,c,J Haynes,False,g,6.0,True,29-05-2020,NA,NA,17-04-2020,17.0,0,8.0,NA,True,0,07-05-2020,07-05-2020,37.0,13.0,6.4,4.0,8.0,7.0,7,51.0,15.0,7.0,0,7,19.11,7,2,vz31218,ty68505,"01101770f2, ty68505",NA,NA,NA,0,"FON, FON_unringed, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C141,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,15-04-2020,15.0,0,8.0,1.0,True,0,07-05-2020,06-05-2020,36.0,12.0,4.1,4.0,10.0,9.0,9,50.0,15.0,9.0,0,9,11.56,9,2,afh5689,z627160,"011016f73a, 0110174c54",NA,NA,NA,0,FON,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C143,c,J Haynes,False,g,6.0,True,08-06-2020,NA,NA,27-04-2020,27.0,0,7.0,1.0,True,0,17-05-2020,16-05-2020,46.0,12.0,6.9,4.0,8.0,6.0,4,60.0,15.0,5.0,1,3,13.18,5,1,NA,tx42423,0700ee364f,NA,unrrunt,NA,0,"FON_ringed, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C144,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C145,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,01-05-2020,03-05-2020,33.0,15.0,4.0,4.0,7.0,7.0,7,47.0,15.0,7.0,0,7,10.79,7,3,afh5796,and6636,"0700ee151f, 01103f89ea",NA,NA,NA,0,"FON_ringed, FON, Faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C146,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,18-04-2020,18.0,0,8.0,NA,True,0,08-05-2020,08-05-2020,38.0,13.0,3.2,3.0,8.0,7.0,7,52.0,15.0,7.0,1,6,10.54,7,2,NA,afh5675,"afh5675, 011016ddb3",NA,avl4450,NA,0,"FON, FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C147,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C148,c,J Haynes,False,NA,6.0,True,24-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C149,c,J Haynes,False,g,6.0,True,06-05-2020,NA,NA,27-04-2020,27.0,0,7.0,1.0,True,0,16-05-2020,NA,NA,NA,6.7,4.0,7.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,FON_unringed,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C15,c,J Haynes,False,b,6.0,True,26-05-2020,NA,NA,14-04-2020,14.0,0,8.0,1.0,True,0,06-05-2020,06-05-2020,36.0,12.0,4.2,4.0,11.0,11.0,11,50.0,15.0,11.0,0,11,11.2,11,2,NA,avl4055,"01103fd2fb, avl4055, afh4246",NA,NA,NA,0,"FON, FON_unringed, faceplate, catching, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C150,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C151,c,J Haynes,False,b,6.0,True,29-05-2020,NA,NA,13-04-2020,13.0,0,8.0,NA,True,0,06-05-2020,05-05-2020,35.0,12.0,4.6,4.0,11.0,10.0,10,49.0,15.0,10.0,0,10,11.41,10,3,afh5917,j215932,"01103fa51e, 01103f3b6c",NA,NA,NA,0,"FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C152,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,11-04-2020,11.0,0,7.0,1.0,True,0,02-05-2020,02-05-2020,32.0,13.0,4.8,4.0,9.0,8.0,8,46.0,15.0,8.0,0,8,12.09,8,3,afh5653,s884474,"s884474, 011017509c, 011016f8cb",NA,NA,NA,0,"FON, FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C153,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C154,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,10-04-2020,10.0,0,7.0,0.88,True,0,02-05-2020,02-05-2020,32.0,12.0,3.2,3.0,11.0,9.0,8,46.0,15.0,8.0,0,8,11.19,8,2,NA,j215931,"01103fb6af, j215931",NA,NA,NA,0,"faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C155,c,J Haynes,False,b,6.0,True,29-05-2020,NA,NA,18-04-2020,18.0,0,8.0,NA,NA,0,NA,NA,NA,NA,3.4,3.0,6.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"abandoned, abandoned",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C156,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C157,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,15-04-2020,15.0,0,8.0,NA,True,0,07-05-2020,06-05-2020,36.0,12.0,NA,NA,10.0,10.0,10,50.0,15.0,10.0,0,10,11.62,10,2,akd3452,j215955,"01103f9143, akd3452",NA,NA,NA,0,"FON_ringed, FON_ringed, catching, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C158,c,J Haynes,False,g,6.0,True,29-05-2020,NA,NA,17-04-2020,17.0,0,8.0,NA,True,0,07-05-2020,08-05-2020,38.0,14.0,7.5,4.0,8.0,7.0,7,52.0,15.0,7.0,0,7,18.3,7,4,vz32749,vz32729,"vz32749, 01101770d4, vz32729",NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C159,c,J Haynes,False,b,6.0,True,23-05-2020,NA,NA,20-04-2020,20.0,8,8.0,NA,NA,0,NA,NA,NA,NA,NA,NA,1.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C16,c,J Haynes,False,b,6.0,True,09-05-2020,NA,NA,15-04-2020,15.0,0,8.0,1.0,True,0,09-05-2020,09-05-2020,39.0,13.0,5.3,4.0,12.0,8.0,0,NA,NA,NA,8,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C160A,c,J Haynes,False,b,6.0,True,23-05-2020,True,True,19-04-2020,19.0,0,8.0,1.0,True,0,09-05-2020,09-05-2020,39.0,12.0,3.9,4.0,9.0,6.0,0,NA,NA,NA,0,0,NA,0,2,avl4229,avl4051,"avl4051, avl4229",NA,NA,NA,0,"faceplate, catching, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C160B,c,J Haynes,False,NA,6.0,True,23-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C161,c,J Haynes,False,b,6.0,True,30-05-2020,NA,NA,18-04-2020,18.0,0,8.0,NA,True,0,10-05-2020,08-05-2020,38.0,11.0,3.3,3.0,10.0,9.0,9,52.0,15.0,9.0,0,9,10.51,9,2,afh4107,avl4054,"avl4054, 01103f8567",NA,NA,NA,0,"FON, FON_unringed, faceplate, catching, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C162,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,11-04-2020,11.0,0,7.0,1.0,True,0,03-05-2020,03-05-2020,33.0,13.0,4.5,4.0,10.0,9.0,9,47.0,15.0,9.0,0,9,11.93,9,2,avl4003,avl4004,"avl4004, avl4003",NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C163,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,06-05-2020,07-05-2020,37.0,14.0,4.3,4.0,12.0,11.0,11,51.0,15.0,11.0,0,11,10.33,11,2,avl4140,afh4515,"011016f0c3, avl4140",NA,NA,NA,0,"FON_ringed, FON_ringed, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C17,c,J Haynes,False,b,6.0,True,24-05-2020,NA,NA,13-04-2020,13.0,0,8.0,NA,True,0,03-05-2020,03-05-2020,33.0,11.0,NA,NA,10.0,7.0,7,47.0,15.0,7.0,0,7,11.86,7,2,NA,s884491,01103f919a,NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C18,c,J Haynes,False,b,6.0,True,26-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,07-05-2020,06-05-2020,36.0,12.0,5.0,4.0,13.0,13.0,13,50.0,15.0,13.0,0,13,10.92,13,3,afh5271,and6654,"011016ac09, and6654",NA,NA,NA,0,catching,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C19,c,J Haynes,False,b,6.0,True,26-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,03-05-2020,02-05-2020,32.0,12.0,4.6,4.0,9.0,9.0,9,46.0,15.0,9.0,0,9,23.58,9,3,j215952,z100963,"011017909a, 01103f91e1",NA,NA,NA,0,"FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C2,c,J Haynes,False,NA,6.0,True,24-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C20,c,J Haynes,False,g,6.0,True,24-05-2020,NA,NA,14-04-2020,14.0,0,8.0,NA,True,0,06-05-2020,05-05-2020,35.0,12.0,7.1,4.0,10.0,10.0,10,49.0,15.0,10.0,0,10,19.64,10,3,ty68503,te80998,"0110176139, te80998, ty68503",NA,NA,NA,0,"faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C21,c,J Haynes,False,b,6.0,True,24-05-2020,NA,NA,14-04-2020,14.0,0,8.0,NA,True,0,04-05-2020,04-05-2020,34.0,13.0,NA,NA,8.0,8.0,8,48.0,15.0,8.0,0,8,10.86,8,3,afh2931,j215950,"01103fb0f6, 01103f6d50",NA,NA,NA,0,faceplate,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C23,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C24,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C24A,c,J Haynes,False,b,6.0,True,28-04-2020,NA,NA,23-04-2020,23.0,3,7.0,NA,NA,0,NA,NA,NA,NA,4.4,4.0,5.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,ns,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C24B,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C24C,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C25,c,J Haynes,False,g,6.0,True,27-05-2020,NA,NA,15-04-2020,15.0,0,8.0,1.0,True,0,07-05-2020,07-05-2020,37.0,13.0,6.1,4.0,10.0,8.0,8,51.0,15.0,8.0,0,8,17.79,8,2,NA,vz32566,"011017767d, vz32566",NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C26,c,J Haynes,False,b,6.0,True,01-06-2020,NA,NA,23-04-2020,23.0,0,3.0,1.0,True,0,12-05-2020,13-05-2020,43.0,14.0,4.5,4.0,7.0,7.0,7,57.0,15.0,7.0,0,7,10.69,7,3,NA,j215939,"j215939, 01103fa472, js25939",NA,NA,NA,0,"FON, FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C27,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C28,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C29,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,14-04-2020,14.0,0,8.0,1.0,True,0,07-05-2020,05-05-2020,35.0,11.0,4.5,4.0,11.0,10.0,10,50.0,16.0,10.0,0,10,12.18,10,2,afh4574,j215857,"01103f3ddd, 011016ecf7",NA,NA,NA,0,faceplate,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C3,c,J Haynes,False,b,6.0,True,24-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,02-05-2020,03-05-2020,33.0,14.0,4.3,4.0,8.0,7.0,7,47.0,15.0,7.0,0,7,10.76,7,3,j215948,j215567,"01103f96a0, j215567, j215948",NA,NA,NA,0,"FON, FON_ringed, faceplate, catching, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C30,c,J Haynes,False,b,6.0,True,12-05-2020,NA,NA,10-04-2020,10.0,0,7.0,1.0,True,0,04-05-2020,NA,NA,NA,3.5,3.0,12.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"FON, abandoned, abandoned",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C31,c,J Haynes,False,g,6.0,True,26-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,FON,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C32,c,J Haynes,False,g,6.0,True,26-04-2020,NA,True,18-04-2020,18.0,6,8.0,NA,NA,0,NA,NA,NA,NA,5.3,3.0,3.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,ns=5 new nest built over old one,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C33,c,J Haynes,False,b,6.0,True,26-05-2020,NA,NA,10-04-2020,10.0,0,7.0,1.0,True,0,03-05-2020,03-05-2020,33.0,13.0,3.2,3.0,11.0,9.0,9,47.0,15.0,9.0,1,8,11.37,9,3,avl4032,j215940,"01103fa31b, j215940, avl4032",NA,avl4165,NA,0,"FON, FON, faceplate, catching, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C34,c,J Haynes,False,b,6.0,True,01-06-2020,NA,NA,26-04-2020,26.0,0,7.0,1.0,True,0,15-05-2020,15-05-2020,45.0,13.0,4.5,4.0,7.0,6.0,6,59.0,15.0,6.0,1,5,9.42,6,1,NA,avl4835,avl4835,NA,avl6823,NA,0,"FON_unringed, faceplate, catching, chicks too hungry for catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C34A,c,J Haynes,False,NA,6.0,True,24-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C35,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C36,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C37,c,J Haynes,False,b,6.0,True,29-05-2020,NA,NA,19-04-2020,19.0,0,8.0,0.67,True,0,10-05-2020,15-05-2020,45.0,18.0,4.5,4.0,9.0,9.0,0,NA,NA,NA,8,0,NA,0,2,NA,afh5445,"afh5445, 01103f58ef",NA,NA,NA,0,"FON, faceplate, chicks too hungry for catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C38,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C39,c,J Haynes,False,g,6.0,True,21-05-2020,NA,NA,23-04-2020,23.0,0,3.0,NA,NA,0,NA,NA,NA,NA,5.5,4.0,4.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C3A,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C3B,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C4,c,J Haynes,False,b,6.0,True,01-06-2020,NA,NA,24-04-2020,24.0,0,7.0,NA,True,0,13-05-2020,14-05-2020,44.0,14.0,4.5,4.0,7.0,6.0,5,58.0,15.0,5.0,0,5,10.74,5,1,NA,avl4811,avl4811,NA,NA,NA,0,"faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C40,c,J Haynes,False,b,6.0,True,29-05-2020,NA,NA,19-04-2020,19.0,0,8.0,1.0,True,0,10-05-2020,10-05-2020,40.0,12.0,5.4,4.0,10.0,10.0,10,54.0,15.0,10.0,0,10,12.12,10,2,avl4413,and6468,"0700edf435, avl4413",NA,NA,NA,0,faceplate,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C41,c,J Haynes,False,NA,6.0,True,07-07-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C42,c,J Haynes,False,b,6.0,True,08-05-2020,NA,NA,14-04-2020,14.0,0,8.0,NA,True,0,04-05-2020,03-05-2020,33.0,12.0,NA,NA,8.0,6.0,0,NA,NA,NA,6,0,NA,0,1,NA,j215983,01103fb481,NA,NA,NA,0,"FON_ringed, FON",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C43,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,30-04-2020,03-05-2020,33.0,16.0,4.4,4.0,6.0,6.0,6,47.0,15.0,6.0,0,6,11.32,6,3,NA,s884423,"0110174e39, s884423",NA,NA,NA,0,"FON, FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C44,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C45,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C46,c,J Haynes,False,NA,0.0,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C47,c,J Haynes,False,g,6.0,True,29-05-2020,NA,NA,12-04-2020,12.0,0,7.0,1.0,True,0,03-05-2020,03-05-2020,33.0,13.0,6.6,4.0,9.0,5.0,5,47.0,15.0,5.0,0,5,19.26,5,2,tw41667,tl39678,"0700ed8ac0, 011017857d",NA,NA,NA,0,"FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C48,c,J Haynes,False,b,6.0,True,24-05-2020,NA,NA,11-04-2020,11.0,0,7.0,1.0,True,0,03-05-2020,01-05-2020,31.0,11.0,NA,NA,10.0,10.0,10,45.0,15.0,10.0,0,10,11.72,10,3,afh5676,and7396,"01103fd638, 0700ee1418",NA,NA,NA,0,"FON, FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C49,c,J Haynes,False,NA,6.0,True,24-05-2020,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C5,c,J Haynes,False,b,6.0,True,24-05-2020,NA,NA,07-04-2020,7.0,0,7.0,NA,True,0,30-04-2020,30-04-2020,30.0,13.0,4.5,4.0,11.0,11.0,11,44.0,15.0,11.0,0,11,11.25,11,2,s884211,s884420,"01101705fb, s884420",NA,NA,NA,0,"FON, FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C50,c,J Haynes,False,b,6.0,True,29-05-2020,NA,NA,14-04-2020,14.0,0,8.0,NA,True,0,06-05-2020,05-05-2020,35.0,12.0,3.9,4.0,10.0,10.0,10,49.0,15.0,10.0,0,10,11.24,10,3,j215870,j215568,"01103f9699, 01103f918d",NA,NA,NA,0,"catching, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C51,c,J Haynes,False,g,6.0,True,24-05-2020,NA,NA,16-04-2020,16.0,0,8.0,NA,True,1,05-05-2020,06-05-2020,36.0,14.0,6.3,4.0,7.0,4.0,4,50.0,15.0,4.0,0,4,19.15,4,2,tw41842,ty68504,"0700ed88ab, ty68504",NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C52,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,16-04-2020,16.0,0,8.0,NA,True,0,06-05-2020,05-05-2020,35.0,12.0,5.2,4.0,8.0,6.0,6,49.0,15.0,6.0,0,6,11.82,6,2,NA,afh3111,01103f7aee,NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C53,c,J Haynes,False,g,6.0,True,01-06-2020,NA,NA,13-05-2020,43.0,10,16.0,NA,True,0,01-06-2020,29-05-2020,59.0,10.0,NA,NA,7.0,6.0,0,NA,NA,NA,6,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C54,c,J Haynes,False,g,6.0,True,29-05-2020,NA,NA,16-04-2020,16.0,4,8.0,NA,NA,0,NA,NA,NA,NA,7.7,4.0,5.0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"abandoned, abandoned",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C55,c,J Haynes,False,b,6.0,True,04-06-2020,NA,NA,29-04-2020,29.0,0,4.0,1.0,True,0,19-05-2020,18-05-2020,48.0,12.0,3.7,3.0,8.0,7.0,3,62.0,15.0,3.0,7,0,7.6,3,1,NA,afh2970,01103f858f,NA,"avl6832, avl6833, avl6834",NA,0,"FON, faceplate",NA,NA,NA,NA,NA,NA,NA,NA,NA
20201C56,c,J Haynes,False,b,6.0,True,27-05-2020,NA,NA,08-04-2020,8.0,0,7.0,NA,True,0,01-05-2020,01-05-2020,31.0,13.0,4.1,4.0,11.0,8.0,8,45.0,15.0,8.0,0,8,11.06,8,1,NA,d473450,d473450,NA,NA,NA,0,"FON, faceplate, catching",NA,NA,NA,NA,NA,NA,NA,NA,NA
