Record type,Retrap,Bto ring,Pit tag,Pit tag state,Bto species code,Age,Sex,Sexing method,Date time,Region,Location,Fieldworker,Wing length,Weight,Bill length method,Bill length,Bill depth method,Bill depth,Tarsus length method,Tarsus length,Fat,Fat method,Pectoral muscle,Pox,Leg condition description,Tick description,Comment,
Physical,Retrap,tp27324,'0700ee276b',3,greti,3,M,pl,02-10-2015 11:19,WYT,7A,Fraser Bell,75,19.8,,,,,m,24.1,,,,,,,,
Physical,Retrap,tv44080,'030000df53',3,greti,3,M,pl,02-10-2015 11:19,WYT,7A,Fraser Bell,74,19.8,,,,,m,24.6,,,,,,,,
Physical,Retrap,z101685,'0700ed95c6',3,greti,3,M,pl,02-10-2015 11:19,WYT,7A,Keith McMahon,76,18.6,,,,,m,22.9,,,,,,,,
Physical,Retrap,tp27482,'0700ee0191',3,greti,3,M,pl,02-10-2015 12:40,WYT,7A,Fraser Bell,73,19.4,,,,,m,23.6,,,,,,,,
Physical,Retrap,ts45434,'0700edd55b',3,greti,3,M,pl,02-10-2015 14:19,WYT,FS,Keith McMahon,74,19.8,,,,,m,23.1,,,,,,,,
Physical,Retrap,tp27018,'0700edc43f',3,greti,3,F,pl,02-10-2015 14:19,WYT,FS,Keith McMahon,74,19.6,,,,,m,22.8,,,,,,,,
Physical,Retrap,z032644,'0700ed90b7',3,greti,3,M,pl,02-10-2015 15:10,WYT,FS,Fraser Bell,73,19.5,,,,,m,23.8,,,,,,,,
Physical,Retrap,z630400,'0700ee1b36',3,greti,3,F,pl,02-10-2015 15:10,WYT,FS,Keith McMahon,71,17.2,,,,,m,21.7,,,,,,,,
Physical,Retrap,tp27487,'0700edbdce',3,greti,3,F,pl,02-10-2015 15:10,WYT,FS,Fraser Bell,72,17.6,,,,,m,23.5,,,,,,,,
Physical,Retrap,ts45434,'0700edd55b',3,greti,3,M,pl,02-10-2015 15:49,WYT,FS,Fraser Bell,75,23.9,,,,,m,19.5,,,,,,,,
Physical,Retrap,tp27017,'0700ee3487',3,greti,3,M,pl,02-10-2015 15:49,WYT,FS,Fraser Bell,75,19.9,,,,,m,23.4,,,,,,,,
Physical,Retrap,tx42828,'0700ee1047',3,greti,3,F,pl,05-10-2015 14:19,WYT,FS,Keith McMahon,74,18.6,,,,,m,22.1,,,,,,,,
Physical,Retrap,ts45434,'0700edd55b',3,greti,3,F,pl,05-10-2015 14:19,WYT,FS,Fraser Bell,75,20.4,,,,,m,23.9,,,,,,,,
Physical,Retrap,tp27399,'0700ee07a1',3,greti,3,M,pl,05-10-2015 14:19,WYT,FS,Keith McMahon,75,18.9,,,,,m,22.9,,,,,,,,
Physical,Retrap,tp27284,'0700edf3c3',3,greti,3,F,pl,05-10-2015 14:45,WYT,FS,Keith McMahon,74,20.6,,,,,m,22.4,,,,,,,,
Physical,Retrap,z630400,'0700ee1b36',3,greti,3,F,pl,05-10-2015 15:20,WYT,FS,Fraser Bell,71,17.3,,,,,m,22.5,,,,,,,,
Physical,New Capture,z630485,'0700eda463',1,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Fraser Bell,75,19,,,,,m,23.5,,,,,,,,
Physical,New Capture,z630486,'0700ede3fa',1,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Fraser Bell,74,19.5,,,,,m,22.4,,,,,,,,
Physical,New Capture,z630489,'0700ee0a36',1,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Fraser Bell,76,20,,,,,m,22.6,,,,,,,,
Physical,New Capture,z630490,'0700edc907',1,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Keith McMahon,71,16.8,,,,,m,21.8,,,,,,,,
Physical,New Capture,z630493,'0700ed99f4',1,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Ollie Padget,72,16.4,,,,,m,22.4,,,,,,,,
Physical,New Capture,z630494,'0700ed9ca3',1,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Keith McMahon,78,20.5,,,,,m,24.4,,,,,,,,
Physical,New Capture,z630495,'0700edfe65',1,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Fraser Bell,72,16.8,,,,,m,21.6,,,,,,,,
Physical,New Capture,z630496,'0700ee0a86',1,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Ollie Padget,78,18.9,,,,,m,23.7,,,,,,,,
Physical,New Capture,z630497,'0700ed9115',1,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Fraser Bell,75,19.5,,,,,m,23.9,,,,,,,,
Physical,New Capture,ts47370,'0700ee4576',1,greti,3,M,pl,07-10-2015 11:15,WYT,7H,Sam Crofts,78,18.3,,,,,m,23.1,,,,,,,,
Physical,New Capture,z101990,'0700ee040e',1,greti,3,F,pl,08-10-2015  9:24,WYT,5I,Keith McMahon,74,15.7,,,,,m,21.2,,,,,,,,
Physical,New Capture,z101991,'0700ede9fa',1,greti,3,M,pl,08-10-2015  9:24,WYT,5I,Fraser Bell,75,18.1,,,,,m,24.6,,,,,,,,
Physical,New Capture,z101996,'0700edcbf4',1,greti,3,F,pl,08-10-2015  9:24,WYT,5I,Fraser Bell,71,17.6,,,,,m,24,,,,,,,,
Physical,New Capture,z101998,'0700edd61b',1,greti,3,M,pl,08-10-2015  9:59,WYT,5I,Keith McMahon,77,19.4,,,,,m,23.2,,,,,,,,
Physical,New Capture,z627679,'0700ee32d2',1,greti,3,F,pl,09-10-2015  9:00,WYT,5I,Fraser Bell,73,16.9,,,,,m,22.6,,,,,,,,
Physical,New Capture,z627682,'0700eda792',1,greti,3,F,pl,09-10-2015  9:00,WYT,5I,Fraser Bell,73,17.6,,,,,m,22.5,,,,,,,,
Physical,New Capture,z627884,'0700ed944d',1,greti,3,F,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,72,17.9,,,,,m,23,,,,,,,,
Physical,New Capture,z627885,'0700edf5a7',1,greti,3,F,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,72,18.3,,,,,m,21.9,,,,,,,,
Physical,New Capture,z627890,'0700edf8d6',1,greti,3,M,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,78,19.6,,,,,m,2.9,,,,,,,,
Physical,New Capture,z101575,'0700edf2f1',1,greti,3,M,pl,13-10-2015  8:49,WYT,2C,David Kelly,75,18.2,,,,,m,23.7,,,,,,,,
Physical,New Capture,z101593,'0700edc93e',1,greti,3,M,pl,14-10-2015  8:29,WYT,3E,Keith McMahon,75,19.3,,,,,m,23.2,,,,,,,,
Physical,New Capture,z101598,'0700edef4c',1,greti,3,M,pl,14-10-2015  8:29,WYT,1G,Ollie Padget,75,18.5,,,,,m,23.4,,,,,,,,
Physical,New Capture,z627599,'0700ee12ea',1,greti,4,M,pl,14-10-2015  8:29,WYT,1G,Ollie Padget,76,20,,,,,m,23.9,,,,,,,,
Physical,New Capture,d471906,'0700edde57',1,greti,3,F,pl,14-10-2015  8:29,WYT,1G,Fraser Bell,71,16.8,,,,,m,23.4,,,,,,,,
Physical,New Capture,d471925,'0700ede26d',1,greti,3,F,pl,15-10-2015  8:29,WYT,3E,Keith McMahon,71,17.1,,,,,m,22.6,,,,,,,,
Physical,New Capture,d471929,'0700edf1f5',1,greti,3,F,pl,15-10-2015 10:19,WYT,3E,Fraser Bell,72,17,,,,,m,20.9,,,,,,,,
Physical,New Capture,d471935,'0700ee369c',1,greti,3,F,pl,16-10-2015  9:49,WYT,FS,Keith McMahon,72,18.9,,,,,m,22.5,,,,,,,,
Physical,New Capture,d471939,'0700edee94',1,greti,3,M,pl,19-10-2015  8:55,WYT,HE,Fraser Bell,75,19.5,,,,,m,24.8,,,,,,,,
Physical,New Capture,d471940,'0700ed878a',1,greti,3,F,pl,19-10-2015  8:55,WYT,HE,Keith McMahon,73,18,,,,,m,22.9,,,,,,,,
Physical,New Capture,d471942,'0700ee1026',1,greti,3,M,pl,19-10-2015  8:55,WYT,HE,Keith McMahon,76,19,,,,,m,21.9,,,,,,,,
Physical,New Capture,d471944,'0700ee1eff',1,greti,3,M,pl,19-10-2015  8:55,WYT,HE,Keith McMahon,75,19.2,,,,,m,23.6,,,,,,,,
Physical,New Capture,d471970,'0700ed8d97',1,greti,4,F,pl,19-10-2015 10:50,WYT,HE,Keith McMahon,73,18.3,,,,,m,23,,,,,,,,
Physical,New Capture,d471973,'0700edf56a',1,greti,3,M,pl,19-10-2015 11:00,WYT,HE,Fraser Bell,75,21.1,,,,,m,24,,,,,,,,
Physical,New Capture,d471974,'0700edac73',1,greti,3,M,pl,19-10-2015 11:00,WYT,HE,Keith McMahon,74,19.2,,,,,m,22.2,,,,,,,,
Physical,New Capture,d471981,'0700eded93',1,greti,3,F,pl,19-10-2015 11:49,WYT,HE,Keith McMahon,70,17.5,,,,,m,22.3,,,,,,,,
Physical,New Capture,d471985,'0700edb0c8',1,greti,3,M,pl,19-10-2015 11:49,WYT,HE,Fraser Bell,75,18.3,,,,,m,23.8,,,,,,,,
Physical,New Capture,d471989,'0700ede377',1,greti,4,F,pl,19-10-2015 11:49,WYT,HE,Fraser Bell,76,20,,,,,m,24.2,,,,,,,,
Physical,New Capture,d471994,'0700ee3209',1,greti,3,F,pl,20-10-2015  8:49,WYT,HE,Fraser Bell,70,17.3,,,,,m,23.7,,,,,,,,
Physical,New Capture,d471996,'0700ed8859',1,greti,3,M,pl,20-10-2015  9:14,WYT,HE,Fraser Bell,78,20.1,,,,,m,24.5,,,,,,,,
Physical,New Capture,z032801,'0700ed9a1b',1,greti,4,M,pl,20-10-2015 11:15,WYT,HE,Neeltje Boogert,72,18.3,,,,,m,22.3,,,,,,,,
Physical,New Capture,z032810,'0700ee2291',1,greti,3,M,pl,21-10-2015 13:19,WYT,FS,Fraser Bell,76,10.4,,,,,m,23.6,,,,,,,,
Physical,New Capture,ts47384,'0700ee2f9d',1,greti,3,M,pl,21-10-2015 13:19,WYT,FS,Keith McMahon,75,20,,,,,m,23.3,,,,,,,,
Physical,New Capture,ts47388,'0700edcdf4',1,greti,3,F,pl,21-10-2015 13:19,WYT,FS,Keith McMahon,72,18.3,,,,,m,21.8,,,,,,,,
Physical,Retrap,tv44067,'030001fc3f',3,greti,3,M,pl,07-10-2015  9:59,WYT,7H,Ollie Padget,77,20,,,,,m,23.4,,,,,,,,
Physical,Retrap,tr43187,'030000c68a',3,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Keith McMahon,73,17.7,,,,,m,22.7,,,,,,,,
Physical,Retrap,tv44129,'0700ee3182',3,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Ollie Padget,77,19.5,,,,,m,23.3,,,,,,,,
Physical,Retrap,tv44180,'0300010ef1',3,greti,3,F,pl,07-10-2015 10:30,WYT,7H,Ollie Padget,75,,,,,,m,21.6,,,,,,,,
Physical,Retrap,tp42284,'0700edf80b',3,greti,3,M,pl,07-10-2015 10:30,WYT,7H,Ollie Padget,76,19.3,,,,,m,22.8,,,,,,,,
Physical,Retrap,ts47198,'030000ad83',3,greti,4,F,pl,07-10-2015 10:30,WYT,7H,Keith McMahon,75,18.2,,,,,m,22.4,,,,,,,,
Physical,Retrap,z032465,'0300033263',3,greti,4,M,pl,07-10-2015 10:30,WYT,7H,Keith McMahon,78,19.4,,,,,m,22.2,,,,,,,,
Physical,Retrap,tp27366,'0700ed9c39',3,greti,3,F,pl,07-10-2015 11:15,WYT,7H,Keith McMahon,73,18.1,,,,,m,23,,,,,,,,
Physical,Retrap,tv44067,'030001fc3f',3,greti,3,M,pl,07-10-2015 11:15,WYT,7H,Sam Crofts,76,19.5,,,,,m,24.1,,,,,,,,
Physical,Retrap,d473301,'0700ede95c',6,greti,4,F,pl,07-10-2015 11:49,WYT,7H,Sam Crofts,71,17.7,,,,,m,22.8,,,,,,,,
Physical,Retrap,tv44209,'0700ee2248',3,greti,3,F,pl,07-10-2015 11:49,WYT,7H,Sam Crofts,76,19.2,,,,,m,23,,,,,,,,
Physical,Retrap,d473403,'03000191ae',3,greti,4,F,pl,08-10-2015  8:25,WYT,5I,Keith McMahon,74,16.8,,,,,m,20,,,,,,,,
Physical,Retrap,ts45160,'0300019e56',3,greti,4,M,pl,08-10-2015  9:10,WYT,5I,Fraser Bell,76,19.2,,,,,,,,,,,,,,
Physical,Retrap,tl37302,'0300028f5d',3,greti,4,F,pl,08-10-2015  9:10,WYT,5I,Fraser Bell,76,17,,,,,,,,,,,,,,
Physical,Retrap,tx42215,'0300025381',3,greti,3,M,pl,08-10-2015  9:10,WYT,5I,Fraser Bell,74,19.6,,,,,m,23.5,,,,,,,,
Physical,Retrap,tr44658,'030000ac98',3,greti,3,M,pl,08-10-2015  9:10,WYT,5I,Fraser Bell,74,18,,,,,m,23.5,,,,,,,,
Physical,Retrap,tp27294,'0700edf0cb',3,greti,3,F,pl,08-10-2015  9:10,WYT,5I,Keith McMahon,71,18,,,,,m,22.9,,,,,,,,
Physical,Retrap,tr44658,'030000ac98',3,greti,3,M,pl,08-10-2015 11:00,WYT,5I,Keith McMahon,73,18,,,,,m,22.1,,,,,,,,
Physical,Retrap,h300132,'030001e4c6',3,greti,4,M,pl,08-10-2015 11:29,WYT,5I,Fraser Bell,76,18.9,,,,,m,21.9,,,,,,,,
Physical,Retrap,z101990,'0700ee040e',3,greti,3,F,pl,09-10-2015  8:00,WYT,5I,Fraser Bell,73,15.9,,,,,m,22.4,,,,,,,,
Physical,Retrap,tl37302,'0300028f5d',3,greti,4,F,pl,09-10-2015  8:00,WYT,5I,Fraser Bell,74,17.2,,,,,m,23.1,,,,,,,,
Physical,Retrap,z101996,'0700edcbf4',3,greti,3,F,pl,09-10-2015  9:00,WYT,5I,Keith McMahon,73,17.6,,,,,m,22.6,,,,,,,,
Physical,Retrap,tr44096,'0700ee093a',6,greti,4,F,pl,09-10-2015  9:00,WYT,5I,Keith McMahon,76,17.8,,,,,m,22.7,,,,,,,,
Physical,Retrap,tx42215,'0300025381',3,greti,3,M,pl,09-10-2015  9:00,WYT,5I,Fraser Bell,75,19.1,,,,,m,22.1,,,,,,,,
Physical,Retrap,ts45160,'0300019e56',3,greti,4,,,09-10-2015  9:00,WYT,5I,Keith McMahon,77,18.8,,,,,m,22.2,,,,,,,,
Physical,Retrap,ts47531,'2a006dc033',3,greti,4,M,pl,09-10-2015  9:00,WYT,5I,Fraser Bell,75,18.8,,,,,m,23.1,,,,,,,,
Physical,Retrap,tp27692,'0700ed9cc7',6,greti,4,M,pl,09-10-2015  9:40,WYT,5I,Keith McMahon,78,19.1,,,,,m,22.6,,,,,,,,
Physical,Retrap,y160479,'0700edab2f',6,greti,4,F,pl,09-10-2015 10:19,WYT,5I,Keith McMahon,73,18.4,,,,,m,22.8,,,,,,,,
Physical,Retrap,tx42559,'0300022808',3,greti,4,F,pl,09-10-2015 10:19,WYT,5I,Fraser Bell,73,18.1,,,,,m,23.1,,,,,,,,
Physical,Retrap,z627679,'0700ee32d2',3,greti,3,,,09-10-2015 10:19,WYT,5I,Fraser Bell,71,16.8,,,,,m,22.8,,,,,,,,
Physical,Retrap,d473403,'03000191ae',3,greti,4,,,09-10-2015 10:50,WYT,5I,Fraser Bell,73,17.1,,,,,m,23,,,,,,,,
Physical,New Capture,tp42644,'0700ed9480',1,greti,4,M,pl,02-11-2015 14:15,WYT,FS,Fraser Bell,78,19.5,,,,,m,23.1,,,,,,,,
Physical,Retrap,z101996,'0700edcbf4',3,greti,3,,,09-10-2015 12:00,WYT,5I,Fraser Bell,73,18.1,,,,,m,23.5,,,,,,,,
Physical,Retrap,tp27958,'030000c0e4',3,greti,4,M,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,76,19.3,,,,,m,23.8,,,,,,,,
Physical,Retrap,tp27241,'0700ed9ba8',3,greti,3,M,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,78,18.8,,,,,m,23.7,,,,,,,,
Physical,Retrap,z626579,'0700ee1652',3,greti,3,M,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,75,18.6,,,,,m,24.4,,,,,,,,
Physical,Retrap,y163379,'0700edda2a',3,greti,4,M,pl,12-10-2015  9:20,WYT,2C,Dave Kelly,80,19.5,,,,,m,23.1,,,,,,,,
Physical,Retrap,z030568,'0700ee1330',3,greti,4,F,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,73,18.4,,,,,m,23,,,,,,,,
Physical,Retrap,tp27686,'0700ee0c02',6,greti,4,F,pl,12-10-2015  9:20,WYT,2C,Dave Kelly,74,17.7,,,,,m,22.4,,,,,,,,
Physical,Retrap,tl37316,'030003235b',3,greti,4,M,pl,12-10-2015  9:20,WYT,2C,Dave Kelly,77,18.6,,,,,m,22.8,,,,,,,,
Physical,Retrap,tx42828,'0700ee1047',3,greti,3,F,pl,12-10-2015  9:20,WYT,2C,Keith McMahon,74,17.9,,,,,m,21.4,,,,,,,,
Physical,Retrap,tp27270,'0700ed8c89',3,greti,3,M,pl,12-10-2015  9:20,WYT,2C,Keith McMahon,77,19.7,,,,,m,23.1,,,,,,,,
Physical,Retrap,tp42898,'0700ee2550',3,greti,3,F,pl,12-10-2015  9:20,WYT,2C,Fraser Bell,73,17,,,,,m,23,,,,,,,,
Physical,Retrap,y163128,'030000c4f3',3,greti,4,M,pl,12-10-2015 11:00,WYT,2C,Fraser Bell,77,19.6,,,,,m,23.7,,,,,,,,
Physical,Retrap,tp42883,'030000e979',3,greti,3,M,pl,12-10-2015 11:00,WYT,2C,Keith McMahon,76,19.2,,,,,m,23,,,,,,,,
Physical,Retrap,te03616,'030000ede1',3,greti,4,M,pl,12-10-2015 11:00,WYT,2C,Fraser Bell,78,19.5,,,,,m,23.1,,,,,,,,
Physical,Retrap,tp27614,'030003a11d',3,greti,4,F,pl,12-10-2015 11:00,WYT,2C,Keith McMahon,74,18.6,,,,,m,23.5,,,,,,,,
Physical,Retrap,z032157,'030000bac0',3,greti,4,F,pl,12-10-2015 11:00,WYT,2C,Fraser Bell,76,18.3,,,,,m,21.9,,,,,,,,
Physical,Retrap,z031585,'030001ebb6',3,greti,4,F,pl,12-10-2015 11:00,WYT,2C,Keith McMahon,73,18.7,,,,,m,23.1,,,,,,,,
Physical,Retrap,tp27066,'0700edbd5e',3,greti,3,M,pl,12-10-2015 11:00,WYT,2C,Fraser Bell,75,18.2,,,,,m,23.8,,,,,,,,
Physical,Retrap,z626600,'0700edb7ab',3,greti,3,M,pl,12-10-2015 11:00,WYT,2C,Dave Kelly,76,18.8,,,,,m,23.9,,,,,,,,
Physical,Retrap,y839101,'030000b3f8',3,greti,4,F,pl,12-10-2015 11:45,WYT,2C,Keith McMahon,74,18.1,,,,,m,22.1,,,,,,,,
Physical,Retrap,tp27256,'0700ee450f',3,greti,3,F,pl,12-10-2015 11:45,WYT,2C,Keith McMahon,75,18.9,,,,,m,22,,,,,,,,
Physical,Retrap,z031437,'030000b4d6',3,greti,4,F,pl,12-10-2015 11:45,WYT,2C,Keith McMahon,74,18.5,,,,,m,22.9,,,,,,,,
Physical,Retrap,tp27065,'0700ee2272',3,greti,3,M,pl,12-10-2015 12:20,WYT,2C,Fraser Bell,74,20.8,,,,,m,24,,,,,,,,
Physical,Retrap,tp42896,'0700edb3a2',3,greti,3,M,pl,13-10-2015  8:19,WYT,2C,Fraser Bell,75,17.4,,,,,m,23.8,,,,,,,,
Physical,Retrap,tp27256,'0700ee450f',3,greti,3,F,pl,13-10-2015  8:49,WYT,2C,Dave Kelly,75,18.6,,,,,m,22.9,,,,,,,,
Physical,Retrap,tl37311,'0300028adb',3,greti,4,M,pl,13-10-2015  8:49,WYT,2C,Fraser Bell,77,20.1,,,,,m,23.7,,,,,,,,
Physical,Retrap,z627890,'0700edf8d6',3,greti,3,M,pl,13-10-2015  8:49,WYT,2C,Dave Kelly,77,19.4,,,,,m,24,,,,,,,,
Physical,Retrap,tr44486,'0700edb1ae',3,greti,3,F,pl,13-10-2015  9:30,WYT,2C,Fraser Bell,72,18.4,,,,,m,22.5,,,,,,,,
Physical,Retrap,te03616,'030000ede1',3,greti,4,M,pl,13-10-2015  9:30,WYT,2C,Dave Kelly,79,19.2,,,,,m,23.8,,,,,,,,
Physical,Retrap,z030584,'0700ee4038',3,greti,4,F,pl,13-10-2015  9:30,WYT,2C,Fraser Bell,77,19.5,,,,,m,23.4,,,,,,,,
Physical,Retrap,z626579,'0700ee1652',3,greti,3,M,pl,13-10-2015  9:30,WYT,2C,Fraser Bell,74,18.9,,,,,m,23.5,,,,,,,,
Physical,Retrap,tk27374,'2a006d0d16',3,greti,4,M,pl,13-10-2015  9:59,WYT,2C,Fraser Bell,76,18,,,,,m,23.9,,,,,,,,
Physical,Retrap,tp42898,'0700ee2550',3,greti,3,F,pl,13-10-2015  9:59,WYT,2C,Keith McMahon,73,17.4,,,,,m,22.2,,,,,,,,
Physical,Retrap,tp27238,'0700edae71',3,greti,3,M,pl,13-10-2015  9:59,WYT,2C,Dave Kelly,77,19.2,,,,,m,23.5,,,,,,,,
Physical,Retrap,tp27639,'0300026b45',3,greti,4,M,pl,13-10-2015  9:59,WYT,2C,Keith McMahon,77,21.2,,,,,m,23.9,,,,,,,,
Physical,Retrap,z031585,'030001ebb6',3,greti,4,F,pl,13-10-2015 10:30,WYT,2C,Keith McMahon,74,18.8,,,,,m,22.6,,,,,,,,
Physical,Retrap,tl37316,'030003235b',3,greti,4,M,pl,13-10-2015 10:30,WYT,2C,Keith McMahon,76,19,,,,,m,22.3,,,,,,,,
Physical,Retrap,te03682,'030000b64a',3,greti,4,F,pl,13-10-2015 10:30,WYT,2C,Dave Kelly,75,19.2,,,,,m,23.3,,,,,,,,
Physical,Retrap,te03616,'030000ede1',3,greti,4,M,pl,13-10-2015 10:50,WYT,2C,Fraser Bell,78,19.3,,,,,m,23.7,,,,,,,,
Physical,Retrap,tp27044,'0700edee55',3,greti,3,M,pl,13-10-2015 10:50,WYT,2C,Dave Kelly,78,19.1,,,,,m,24.5,,,,,,,,
Physical,Retrap,ts46406,'2a006d76c9',3,greti,4,M,pl,13-10-2015 12:00,WYT,2C,Dave Kelly,81,21,,,,,m,23.6,,,,,,,,
Physical,Retrap,z031584,'030002437a',3,greti,4,M,pl,14-10-2015  9:30,WYT,3E,Ollie Padget,80,18.5,,,,,m,24.9,,,,,,,,
Physical,Retrap,h300131,'0300021770',3,greti,4,F,pl,14-10-2015  9:30,WYT,3E,Ollie Padget,74,17.3,,,,,m,22.3,,,,,,,,
Physical,Retrap,tp27057,'0700ed9325',3,greti,3,F,pl,14-10-2015 11:00,WYT,1G,Keith McMahon,73,18.5,,,,,m,22.9,,,,,,,,
Physical,Retrap,te03671,'030000ba0d',3,greti,4,M,pl,14-10-2015 11:19,WYT,1G,Fraser Bell,80,19.5,,,,,m,24.1,,,,,,,,
Physical,Retrap,y162961,'0700ee20af',6,greti,4,F,pl,14-10-2015 12:00,WYT,1G,Ollie Padget,72,16.9,,,,,m,22.1,,,,,,,,
Physical,Retrap,tp42267,'0700ee455c',3,greti,3,F,pl,14-10-2015 12:00,WYT,1G,Fraser Bell,75,18.2,,,,,m,24.2,,,,,,,,
Physical,Retrap,z030569,'0700edf6d1',3,greti,4,M,pl,14-10-2015 12:00,WYT,1G,Fraser Bell,77,18.9,,,,,m,22.9,,,,,,,,
Physical,Retrap,d473261,'03000215bc',3,greti,4,F,pl,14-10-2015 12:00,WYT,1G,Fraser Bell,75,18.9,,,,,m,23.2,,,,,,,,
Physical,Retrap,ts46893,'0300029bfa',3,greti,3,M,pl,14-10-2015 12:49,WYT,1G,Ollie Padget,76,19.7,,,,,m,23.8,,,,,,,,
Physical,Retrap,tp27978,'030000c0d4',3,greti,4,M,pl,14-10-2015 12:49,WYT,1G,Fraser Bell,75,18.6,,,,,m,24.2,,,,,,,,
Physical,Retrap,ts45156,'0300024ed1',3,greti,4,F,pl,15-10-2015  8:29,WYT,3E,Keith McMahon,74,18.7,,,,,m,22.6,,,,,,,,
Physical,Retrap,tx42843,'0700ed8f47',3,greti,3,F,pl,15-10-2015  9:00,WYT,3E,Fraser Bell,73,16.8,,,,,m,23.5,,,,,,,,
Physical,Retrap,tp27639,'0300026b45',3,greti,4,M,pl,15-10-2015  9:00,WYT,3E,Keith McMahon,77,20.4,,,,,m,24.2,,,,,,,,
Physical,Retrap,tp42248,'0700ee3a9e',3,greti,3,M,pl,15-10-2015  9:00,WYT,3E,Fraser Bell,76,18.8,,,,,m,24,,,,,,,,
Physical,Retrap,tr43006,'0700eddf23',3,greti,3,M,pl,15-10-2015  9:00,WYT,3E,Fraser Bell,75,18.4,,,,,m,24.6,,,,,,,,
Physical,Retrap,d472888,'0300035464',3,greti,4,M,pl,15-10-2015  9:45,WYT,3E,Keith McMahon,79,19.2,,,,,m,23.6,,,,,,,,
Physical,Retrap,tp27235,'0700edc343',3,greti,3,F,pl,15-10-2015 10:19,WYT,1G,Keith McMahon,73,18.8,,,,,m,23.1,,,,,,,,
Physical,Retrap,d472832,'030000f4b2',3,greti,3,M,pl,15-10-2015 10:50,WYT,1G,Keith McMahon,80,19,,,,,m,22.8,,,,,,,,
Physical,Retrap,y163166,'0700ed8a1c',3,greti,4,F,pl,15-10-2015 10:50,WYT,1G,Keith McMahon,73,17.9,,,,,m,21.8,,,,,,,,
Physical,Retrap,tp27976,'030001080b',3,greti,4,M,pl,15-10-2015 10:50,WYT,1G,Fraser Bell,76,18.4,,,,,m,24.8,,,,,,,,
Physical,Retrap,z626194,'0700ee19a3',3,greti,3,M,pl,15-10-2015 10:50,WYT,1G,Fraser Bell,75,20.6,,,,,m,25.2,,,,,,,,
Physical,Retrap,z032322,'0700ee2707',3,greti,4,F,pl,15-10-2015 11:29,WYT,1G,Keith McMahon,73,17.9,,,,,m,22.8,,,,,,,,
Physical,Retrap,te03642,'0700edf36e',3,greti,4,M,pl,15-10-2015 11:29,WYT,1G,Keith McMahon,77,20.5,,,,,m,23.9,,,,,,,,
Physical,Retrap,ts43238,'0700ee3b05',6,greti,3,F,pl,15-10-2015 11:29,WYT,1G,Fraser Bell,76,17.1,,,,,m,24.3,,,,,,,,
Physical,Retrap,z032637,'0700edab0d',3,greti,3,F,pl,15-10-2015 11:29,WYT,1G,Keith McMahon,72,10,,,,,m,22.6,,,,,,,,
Physical,Retrap,tr44439,'0700edce8f',3,greti,3,M,pl,16-10-2015  8:49,WYT,FS,Fraser Bell,74,17.7,,,,,m,23.2,,,,,,,,
Physical,Retrap,tr44450,'0700edc38b',3,greti,3,M,pl,16-10-2015  8:49,WYT,FS,Keith McMahon,75,19,,,,,m,24.2,,,,,,,,
Physical,Retrap,tp27017,'0700ee3487',3,greti,3,M,pl,16-10-2015  8:49,WYT,FS,Fraser Bell,76,20.4,,,,,m,23.5,,,,,,,,
Physical,Retrap,z032642,'0700edeb76',3,greti,3,M,pl,16-10-2015  9:10,WYT,FS,Fraser Bell,76,19.5,,,,,m,24.6,,,,,,,,
Physical,Retrap,z626548,'0700edd7c8',3,greti,3,M,pl,16-10-2015  9:49,WYT,FS,Fraser Bell,77,19,,,,,m,23.9,,,,,,,,
Physical,Retrap,z032651,'0700ee1cbe',3,greti,3,F,pl,16-10-2015 10:15,WYT,FS,Keith McMahon,74,19.2,,,,,m,22.6,,,,,,,,
Physical,Retrap,d472446,'030000bc14',3,greti,4,M,pl,16-10-2015 10:15,WYT,FS,Keith McMahon,77,20.1,,,,,m,23.4,,,,,,,,
Physical,Retrap,d472462,'0300030ecd',3,greti,4,M,pl,16-10-2015 10:15,WYT,FS,Keith McMahon,78,19.3,,,,,m,23.1,,,,,,,,
Physical,Retrap,z032132,'030000d0e4',3,greti,4,F,pl,19-10-2015  8:55,WYT,HE,Fraser Bell,73,17,,,,,m,22.7,,,,,,,,
Physical,Retrap,tx42137,'030002e951',3,greti,3,M,pl,19-10-2015  8:55,WYT,HE,Keith McMahon,75,19.7,,,,,m,23.5,,,,,,,,
